,names,exp vals
32700,XZZZYZZI,0
32701,XZZZYZZX,0
32702,XZZZYZZY,0
32703,XZZZYZZZ,0
32704,XZZZZIII,0
32705,XZZZZIIX,0
32706,XZZZZIIY,0
32707,XZZZZIIZ,0
32708,XZZZZIXI,0
32709,XZZZZIXX,0
32710,XZZZZIXY,0
32711,XZZZZIXZ,0
32712,XZZZZIYI,0
32713,XZZZZIYX,0
32714,XZZZZIYY,0
32715,XZZZZIYZ,0
32716,XZZZZIZI,0
32717,XZZZZIZX,0
32718,XZZZZIZY,0
32719,XZZZZIZZ,0
32720,XZZZZXII,0
32721,XZZZZXIX,0
32722,XZZZZXIY,0
32723,XZZZZXIZ,0
32724,XZZZZXXI,0
32725,XZZZZXXX,0
32726,XZZZZXXY,0
32727,XZZZZXXZ,0
32728,XZZZZXYI,0
32729,XZZZZXYX,0
32730,XZZZZXYY,0
32731,XZZZZXYZ,0
32732,XZZZZXZI,0
32733,XZZZZXZX,0
32734,XZZZZXZY,0
32735,XZZZZXZZ,0
32736,XZZZZYII,0
32737,XZZZZYIX,0
32738,XZZZZYIY,0
32739,XZZZZYIZ,0
32740,XZZZZYXI,0
32741,XZZZZYXX,0
32742,XZZZZYXY,0
32743,XZZZZYXZ,0
32744,XZZZZYYI,0
32745,XZZZZYYX,0
32746,XZZZZYYY,0
32747,XZZZZYYZ,0
32748,XZZZZYZI,0
32749,XZZZZYZX,0
32750,XZZZZYZY,0
32751,XZZZZYZZ,0
32752,XZZZZZII,0
32753,XZZZZZIX,0
32754,XZZZZZIY,0
32755,XZZZZZIZ,0
32756,XZZZZZXI,0
32757,XZZZZZXX,0
32758,XZZZZZXY,0
32759,XZZZZZXZ,0
32760,XZZZZZYI,0
32761,XZZZZZYX,0
32762,XZZZZZYY,0
32763,XZZZZZYZ,0
32764,XZZZZZZI,0
32765,XZZZZZZX,0
32766,XZZZZZZY,0
32767,XZZZZZZZ,0
32768,YIIIIIII,0
32769,YIIIIIIX,0
32770,YIIIIIIY,0
32771,YIIIIIIZ,0
32772,YIIIIIXI,0
32773,YIIIIIXX,0
32774,YIIIIIXY,0
32775,YIIIIIXZ,0
32776,YIIIIIYI,0
32777,YIIIIIYX,0
32778,YIIIIIYY,0
32779,YIIIIIYZ,0
32780,YIIIIIZI,0
32781,YIIIIIZX,0
32782,YIIIIIZY,0
32783,YIIIIIZZ,0
32784,YIIIIXII,0
32785,YIIIIXIX,0
32786,YIIIIXIY,0
32787,YIIIIXIZ,0
32788,YIIIIXXI,0
32789,YIIIIXXX,0
32790,YIIIIXXY,0
32791,YIIIIXXZ,0
32792,YIIIIXYI,0
32793,YIIIIXYX,0
32794,YIIIIXYY,0
32795,YIIIIXYZ,0
32796,YIIIIXZI,0
32797,YIIIIXZX,0
32798,YIIIIXZY,0
32799,YIIIIXZZ,0
32800,YIIIIYII,0
32801,YIIIIYIX,0
32802,YIIIIYIY,0
32803,YIIIIYIZ,0
32804,YIIIIYXI,0
32805,YIIIIYXX,0
32806,YIIIIYXY,0
32807,YIIIIYXZ,0
32808,YIIIIYYI,0
32809,YIIIIYYX,0
32810,YIIIIYYY,0
32811,YIIIIYYZ,0
32812,YIIIIYZI,0
32813,YIIIIYZX,0
32814,YIIIIYZY,0
32815,YIIIIYZZ,0
32816,YIIIIZII,0
32817,YIIIIZIX,0
32818,YIIIIZIY,0
32819,YIIIIZIZ,0
32820,YIIIIZXI,0
32821,YIIIIZXX,0
32822,YIIIIZXY,0
32823,YIIIIZXZ,0
32824,YIIIIZYI,0
32825,YIIIIZYX,0
32826,YIIIIZYY,0
32827,YIIIIZYZ,0
32828,YIIIIZZI,0
32829,YIIIIZZX,0
32830,YIIIIZZY,0
32831,YIIIIZZZ,0
32832,YIIIXIII,0
32833,YIIIXIIX,0
32834,YIIIXIIY,0
32835,YIIIXIIZ,0
32836,YIIIXIXI,0
32837,YIIIXIXX,0
32838,YIIIXIXY,0
32839,YIIIXIXZ,0
32840,YIIIXIYI,0
32841,YIIIXIYX,0
32842,YIIIXIYY,0
32843,YIIIXIYZ,0
32844,YIIIXIZI,0
32845,YIIIXIZX,0
32846,YIIIXIZY,0
32847,YIIIXIZZ,0
32848,YIIIXXII,0
32849,YIIIXXIX,0
32850,YIIIXXIY,0
32851,YIIIXXIZ,0
32852,YIIIXXXI,0
32853,YIIIXXXX,0
32854,YIIIXXXY,0
32855,YIIIXXXZ,0
32856,YIIIXXYI,0
32857,YIIIXXYX,0
32858,YIIIXXYY,0
32859,YIIIXXYZ,0
32860,YIIIXXZI,0
32861,YIIIXXZX,0
32862,YIIIXXZY,0
32863,YIIIXXZZ,0
32864,YIIIXYII,0
32865,YIIIXYIX,0
32866,YIIIXYIY,0
32867,YIIIXYIZ,0
32868,YIIIXYXI,0
32869,YIIIXYXX,0
32870,YIIIXYXY,0
32871,YIIIXYXZ,0
32872,YIIIXYYI,0
32873,YIIIXYYX,0
32874,YIIIXYYY,0
32875,YIIIXYYZ,0
32876,YIIIXYZI,0
32877,YIIIXYZX,0
32878,YIIIXYZY,0
32879,YIIIXYZZ,0
32880,YIIIXZII,0
32881,YIIIXZIX,0
32882,YIIIXZIY,0
32883,YIIIXZIZ,0
32884,YIIIXZXI,0
32885,YIIIXZXX,0
32886,YIIIXZXY,0
32887,YIIIXZXZ,0
32888,YIIIXZYI,0
32889,YIIIXZYX,0
32890,YIIIXZYY,0
32891,YIIIXZYZ,0
32892,YIIIXZZI,0
32893,YIIIXZZX,0
32894,YIIIXZZY,0
32895,YIIIXZZZ,0
32896,YIIIYIII,0
32897,YIIIYIIX,0
32898,YIIIYIIY,0
32899,YIIIYIIZ,0
32900,YIIIYIXI,0
32901,YIIIYIXX,0
32902,YIIIYIXY,0
32903,YIIIYIXZ,0
32904,YIIIYIYI,0
32905,YIIIYIYX,0
32906,YIIIYIYY,0
32907,YIIIYIYZ,0
32908,YIIIYIZI,0
32909,YIIIYIZX,0
32910,YIIIYIZY,0
32911,YIIIYIZZ,0
32912,YIIIYXII,0
32913,YIIIYXIX,0
32914,YIIIYXIY,0
32915,YIIIYXIZ,0
32916,YIIIYXXI,0
32917,YIIIYXXX,0
32918,YIIIYXXY,0
32919,YIIIYXXZ,0
32920,YIIIYXYI,0
32921,YIIIYXYX,0
32922,YIIIYXYY,0
32923,YIIIYXYZ,0
32924,YIIIYXZI,0
32925,YIIIYXZX,0
32926,YIIIYXZY,0
32927,YIIIYXZZ,0
32928,YIIIYYII,0
32929,YIIIYYIX,0
32930,YIIIYYIY,0
32931,YIIIYYIZ,0
32932,YIIIYYXI,0
32933,YIIIYYXX,0
32934,YIIIYYXY,0
32935,YIIIYYXZ,0
32936,YIIIYYYI,0
32937,YIIIYYYX,0
32938,YIIIYYYY,0
32939,YIIIYYYZ,0
32940,YIIIYYZI,0
32941,YIIIYYZX,0
32942,YIIIYYZY,0
32943,YIIIYYZZ,0
32944,YIIIYZII,0
32945,YIIIYZIX,0
32946,YIIIYZIY,0
32947,YIIIYZIZ,0
32948,YIIIYZXI,0
32949,YIIIYZXX,0
32950,YIIIYZXY,0
32951,YIIIYZXZ,0
32952,YIIIYZYI,0
32953,YIIIYZYX,0
32954,YIIIYZYY,0
32955,YIIIYZYZ,0
32956,YIIIYZZI,0
32957,YIIIYZZX,0
32958,YIIIYZZY,0
32959,YIIIYZZZ,0
32960,YIIIZIII,0
32961,YIIIZIIX,0
32962,YIIIZIIY,0
32963,YIIIZIIZ,0
32964,YIIIZIXI,0
32965,YIIIZIXX,0
32966,YIIIZIXY,0
32967,YIIIZIXZ,0
32968,YIIIZIYI,0
32969,YIIIZIYX,0
32970,YIIIZIYY,0
32971,YIIIZIYZ,0
32972,YIIIZIZI,0
32973,YIIIZIZX,0
32974,YIIIZIZY,0
32975,YIIIZIZZ,0
32976,YIIIZXII,0
32977,YIIIZXIX,0
32978,YIIIZXIY,0
32979,YIIIZXIZ,0
32980,YIIIZXXI,0
32981,YIIIZXXX,0
32982,YIIIZXXY,0
32983,YIIIZXXZ,0
32984,YIIIZXYI,0
32985,YIIIZXYX,0
32986,YIIIZXYY,0
32987,YIIIZXYZ,0
32988,YIIIZXZI,0
32989,YIIIZXZX,0
32990,YIIIZXZY,0
32991,YIIIZXZZ,0
32992,YIIIZYII,0
32993,YIIIZYIX,0
32994,YIIIZYIY,0
32995,YIIIZYIZ,0
32996,YIIIZYXI,0
32997,YIIIZYXX,0
32998,YIIIZYXY,0
32999,YIIIZYXZ,0
33000,YIIIZYYI,0
33001,YIIIZYYX,0
33002,YIIIZYYY,0
33003,YIIIZYYZ,0
33004,YIIIZYZI,0
33005,YIIIZYZX,0
33006,YIIIZYZY,0
33007,YIIIZYZZ,0
33008,YIIIZZII,0
33009,YIIIZZIX,0
33010,YIIIZZIY,0
33011,YIIIZZIZ,0
33012,YIIIZZXI,0
33013,YIIIZZXX,0
33014,YIIIZZXY,0
33015,YIIIZZXZ,0
33016,YIIIZZYI,0
33017,YIIIZZYX,0
33018,YIIIZZYY,0
33019,YIIIZZYZ,0
33020,YIIIZZZI,0
33021,YIIIZZZX,0
33022,YIIIZZZY,0
33023,YIIIZZZZ,0
33024,YIIXIIII,0
33025,YIIXIIIX,0
33026,YIIXIIIY,0
33027,YIIXIIIZ,0
33028,YIIXIIXI,0
33029,YIIXIIXX,0
33030,YIIXIIXY,0
33031,YIIXIIXZ,0
33032,YIIXIIYI,0
33033,YIIXIIYX,0
33034,YIIXIIYY,0
33035,YIIXIIYZ,0
33036,YIIXIIZI,0
33037,YIIXIIZX,0
33038,YIIXIIZY,0
33039,YIIXIIZZ,0
33040,YIIXIXII,0
33041,YIIXIXIX,0
33042,YIIXIXIY,0
33043,YIIXIXIZ,0
33044,YIIXIXXI,0
33045,YIIXIXXX,0
33046,YIIXIXXY,0
33047,YIIXIXXZ,0
33048,YIIXIXYI,0
33049,YIIXIXYX,0
33050,YIIXIXYY,0
33051,YIIXIXYZ,0
33052,YIIXIXZI,0
33053,YIIXIXZX,0
33054,YIIXIXZY,0
33055,YIIXIXZZ,0
33056,YIIXIYII,0
33057,YIIXIYIX,0
33058,YIIXIYIY,0
33059,YIIXIYIZ,0
33060,YIIXIYXI,0
33061,YIIXIYXX,0
33062,YIIXIYXY,0
33063,YIIXIYXZ,0
33064,YIIXIYYI,0
33065,YIIXIYYX,0
33066,YIIXIYYY,0
33067,YIIXIYYZ,0
33068,YIIXIYZI,0
33069,YIIXIYZX,0
33070,YIIXIYZY,0
33071,YIIXIYZZ,0
33072,YIIXIZII,0
33073,YIIXIZIX,0
33074,YIIXIZIY,0
33075,YIIXIZIZ,0
33076,YIIXIZXI,0
33077,YIIXIZXX,0
33078,YIIXIZXY,0
33079,YIIXIZXZ,0
33080,YIIXIZYI,0
33081,YIIXIZYX,0
33082,YIIXIZYY,0
33083,YIIXIZYZ,0
33084,YIIXIZZI,0
33085,YIIXIZZX,0
33086,YIIXIZZY,0
33087,YIIXIZZZ,0
33088,YIIXXIII,0
33089,YIIXXIIX,0
33090,YIIXXIIY,0
33091,YIIXXIIZ,0
33092,YIIXXIXI,0
33093,YIIXXIXX,0
33094,YIIXXIXY,0
33095,YIIXXIXZ,0
33096,YIIXXIYI,0
33097,YIIXXIYX,0
33098,YIIXXIYY,0
33099,YIIXXIYZ,0
33100,YIIXXIZI,0
33101,YIIXXIZX,0
33102,YIIXXIZY,0
33103,YIIXXIZZ,0
33104,YIIXXXII,0
33105,YIIXXXIX,0
33106,YIIXXXIY,0
33107,YIIXXXIZ,0
33108,YIIXXXXI,0
33109,YIIXXXXX,0
33110,YIIXXXXY,0
33111,YIIXXXXZ,0
33112,YIIXXXYI,0
33113,YIIXXXYX,0
33114,YIIXXXYY,0
33115,YIIXXXYZ,0
33116,YIIXXXZI,0
33117,YIIXXXZX,0
33118,YIIXXXZY,0
33119,YIIXXXZZ,0
33120,YIIXXYII,0
33121,YIIXXYIX,0
33122,YIIXXYIY,0
33123,YIIXXYIZ,0
33124,YIIXXYXI,0
33125,YIIXXYXX,0
33126,YIIXXYXY,0
33127,YIIXXYXZ,0
33128,YIIXXYYI,0
33129,YIIXXYYX,0
33130,YIIXXYYY,0
33131,YIIXXYYZ,0
33132,YIIXXYZI,0
33133,YIIXXYZX,0
33134,YIIXXYZY,0
33135,YIIXXYZZ,0
33136,YIIXXZII,0
33137,YIIXXZIX,0
33138,YIIXXZIY,0
33139,YIIXXZIZ,0
33140,YIIXXZXI,0
33141,YIIXXZXX,0
33142,YIIXXZXY,0
33143,YIIXXZXZ,0
33144,YIIXXZYI,0
33145,YIIXXZYX,0
33146,YIIXXZYY,0
33147,YIIXXZYZ,0
33148,YIIXXZZI,0
33149,YIIXXZZX,0
33150,YIIXXZZY,0
33151,YIIXXZZZ,0
33152,YIIXYIII,0
33153,YIIXYIIX,0
33154,YIIXYIIY,0
33155,YIIXYIIZ,0
33156,YIIXYIXI,0
33157,YIIXYIXX,0
33158,YIIXYIXY,0
33159,YIIXYIXZ,0
33160,YIIXYIYI,0
33161,YIIXYIYX,0
33162,YIIXYIYY,0
33163,YIIXYIYZ,0
33164,YIIXYIZI,0
33165,YIIXYIZX,0
33166,YIIXYIZY,0
33167,YIIXYIZZ,0
33168,YIIXYXII,0
33169,YIIXYXIX,0
33170,YIIXYXIY,0
33171,YIIXYXIZ,0
33172,YIIXYXXI,0
33173,YIIXYXXX,0
33174,YIIXYXXY,0
33175,YIIXYXXZ,0
33176,YIIXYXYI,0
33177,YIIXYXYX,0
33178,YIIXYXYY,0
33179,YIIXYXYZ,0
33180,YIIXYXZI,0
33181,YIIXYXZX,0
33182,YIIXYXZY,0
33183,YIIXYXZZ,0
33184,YIIXYYII,0
33185,YIIXYYIX,0
33186,YIIXYYIY,0
33187,YIIXYYIZ,0
33188,YIIXYYXI,0
33189,YIIXYYXX,0
33190,YIIXYYXY,0
33191,YIIXYYXZ,0
33192,YIIXYYYI,0
33193,YIIXYYYX,0
33194,YIIXYYYY,0
33195,YIIXYYYZ,0
33196,YIIXYYZI,0
33197,YIIXYYZX,0
33198,YIIXYYZY,0
33199,YIIXYYZZ,0
33200,YIIXYZII,0
33201,YIIXYZIX,0
33202,YIIXYZIY,0
33203,YIIXYZIZ,0
33204,YIIXYZXI,0
33205,YIIXYZXX,0
33206,YIIXYZXY,0
33207,YIIXYZXZ,0
33208,YIIXYZYI,0
33209,YIIXYZYX,0
33210,YIIXYZYY,0
33211,YIIXYZYZ,0
33212,YIIXYZZI,0
33213,YIIXYZZX,0
33214,YIIXYZZY,0
33215,YIIXYZZZ,0
33216,YIIXZIII,0
33217,YIIXZIIX,0
33218,YIIXZIIY,0
33219,YIIXZIIZ,0
33220,YIIXZIXI,0
33221,YIIXZIXX,0
33222,YIIXZIXY,0
33223,YIIXZIXZ,0
33224,YIIXZIYI,0
33225,YIIXZIYX,0
33226,YIIXZIYY,0
33227,YIIXZIYZ,0
33228,YIIXZIZI,0
33229,YIIXZIZX,0
33230,YIIXZIZY,0
33231,YIIXZIZZ,0
33232,YIIXZXII,0
33233,YIIXZXIX,0
33234,YIIXZXIY,0
33235,YIIXZXIZ,0
33236,YIIXZXXI,0
33237,YIIXZXXX,0
33238,YIIXZXXY,0
33239,YIIXZXXZ,0
33240,YIIXZXYI,0
33241,YIIXZXYX,0
33242,YIIXZXYY,0
33243,YIIXZXYZ,0
33244,YIIXZXZI,0
33245,YIIXZXZX,0
33246,YIIXZXZY,0
33247,YIIXZXZZ,0
33248,YIIXZYII,0
33249,YIIXZYIX,0
33250,YIIXZYIY,0
33251,YIIXZYIZ,0
33252,YIIXZYXI,0
33253,YIIXZYXX,0
33254,YIIXZYXY,0
33255,YIIXZYXZ,0
33256,YIIXZYYI,0
33257,YIIXZYYX,0
33258,YIIXZYYY,0
33259,YIIXZYYZ,0
33260,YIIXZYZI,0
33261,YIIXZYZX,0
33262,YIIXZYZY,0
33263,YIIXZYZZ,0
33264,YIIXZZII,0
33265,YIIXZZIX,0
33266,YIIXZZIY,0
33267,YIIXZZIZ,0
33268,YIIXZZXI,0
33269,YIIXZZXX,0
33270,YIIXZZXY,0
33271,YIIXZZXZ,0
33272,YIIXZZYI,0
33273,YIIXZZYX,0
33274,YIIXZZYY,0
33275,YIIXZZYZ,0
33276,YIIXZZZI,0
33277,YIIXZZZX,0
33278,YIIXZZZY,0
33279,YIIXZZZZ,0
33280,YIIYIIII,0
33281,YIIYIIIX,0
33282,YIIYIIIY,0
33283,YIIYIIIZ,0
33284,YIIYIIXI,0
33285,YIIYIIXX,0
33286,YIIYIIXY,0
33287,YIIYIIXZ,0
33288,YIIYIIYI,0
33289,YIIYIIYX,0
33290,YIIYIIYY,0
33291,YIIYIIYZ,0
33292,YIIYIIZI,0
33293,YIIYIIZX,0
33294,YIIYIIZY,0
33295,YIIYIIZZ,0
33296,YIIYIXII,0
33297,YIIYIXIX,0
33298,YIIYIXIY,0
33299,YIIYIXIZ,0
33300,YIIYIXXI,0
33301,YIIYIXXX,0
33302,YIIYIXXY,0
33303,YIIYIXXZ,0
33304,YIIYIXYI,0
33305,YIIYIXYX,0
33306,YIIYIXYY,0
33307,YIIYIXYZ,0
33308,YIIYIXZI,0
33309,YIIYIXZX,0
33310,YIIYIXZY,0
33311,YIIYIXZZ,0
33312,YIIYIYII,0
33313,YIIYIYIX,0
33314,YIIYIYIY,0
33315,YIIYIYIZ,0
33316,YIIYIYXI,0
33317,YIIYIYXX,0
33318,YIIYIYXY,0
33319,YIIYIYXZ,0
33320,YIIYIYYI,0
33321,YIIYIYYX,0
33322,YIIYIYYY,0
33323,YIIYIYYZ,0
33324,YIIYIYZI,0
33325,YIIYIYZX,0
33326,YIIYIYZY,0
33327,YIIYIYZZ,0
33328,YIIYIZII,0
33329,YIIYIZIX,0
33330,YIIYIZIY,0
33331,YIIYIZIZ,0
33332,YIIYIZXI,0
33333,YIIYIZXX,0
33334,YIIYIZXY,0
33335,YIIYIZXZ,0
33336,YIIYIZYI,0
33337,YIIYIZYX,0
33338,YIIYIZYY,0
33339,YIIYIZYZ,0
33340,YIIYIZZI,0
33341,YIIYIZZX,0
33342,YIIYIZZY,0
33343,YIIYIZZZ,0
33344,YIIYXIII,0
33345,YIIYXIIX,0
33346,YIIYXIIY,0
33347,YIIYXIIZ,0
33348,YIIYXIXI,0
33349,YIIYXIXX,0
33350,YIIYXIXY,0
33351,YIIYXIXZ,0
33352,YIIYXIYI,0
33353,YIIYXIYX,0
33354,YIIYXIYY,0
33355,YIIYXIYZ,0
33356,YIIYXIZI,0
33357,YIIYXIZX,0
33358,YIIYXIZY,0
33359,YIIYXIZZ,0
33360,YIIYXXII,0
33361,YIIYXXIX,0
33362,YIIYXXIY,0
33363,YIIYXXIZ,0
33364,YIIYXXXI,0
33365,YIIYXXXX,0
33366,YIIYXXXY,0
33367,YIIYXXXZ,0
33368,YIIYXXYI,0
33369,YIIYXXYX,0
33370,YIIYXXYY,0
33371,YIIYXXYZ,0
33372,YIIYXXZI,0
33373,YIIYXXZX,0
33374,YIIYXXZY,0
33375,YIIYXXZZ,0
33376,YIIYXYII,0
33377,YIIYXYIX,0
33378,YIIYXYIY,0
33379,YIIYXYIZ,0
33380,YIIYXYXI,0
33381,YIIYXYXX,0
33382,YIIYXYXY,0
33383,YIIYXYXZ,0
33384,YIIYXYYI,0
33385,YIIYXYYX,0
33386,YIIYXYYY,0
33387,YIIYXYYZ,0
33388,YIIYXYZI,0
33389,YIIYXYZX,0
33390,YIIYXYZY,0
33391,YIIYXYZZ,0
33392,YIIYXZII,0
33393,YIIYXZIX,0
33394,YIIYXZIY,0
33395,YIIYXZIZ,0
33396,YIIYXZXI,0
33397,YIIYXZXX,0
33398,YIIYXZXY,0
33399,YIIYXZXZ,0
33400,YIIYXZYI,0
33401,YIIYXZYX,0
33402,YIIYXZYY,0
33403,YIIYXZYZ,0
33404,YIIYXZZI,0
33405,YIIYXZZX,0
33406,YIIYXZZY,0
33407,YIIYXZZZ,0
33408,YIIYYIII,0
33409,YIIYYIIX,0
33410,YIIYYIIY,0
33411,YIIYYIIZ,0
33412,YIIYYIXI,0
33413,YIIYYIXX,0
33414,YIIYYIXY,0
33415,YIIYYIXZ,0
33416,YIIYYIYI,0
33417,YIIYYIYX,0
33418,YIIYYIYY,0
33419,YIIYYIYZ,0
33420,YIIYYIZI,0
33421,YIIYYIZX,0
33422,YIIYYIZY,0
33423,YIIYYIZZ,0
33424,YIIYYXII,0
33425,YIIYYXIX,0
33426,YIIYYXIY,0
33427,YIIYYXIZ,0
33428,YIIYYXXI,0
33429,YIIYYXXX,0
33430,YIIYYXXY,0
33431,YIIYYXXZ,0
33432,YIIYYXYI,0
33433,YIIYYXYX,0
33434,YIIYYXYY,0
33435,YIIYYXYZ,0
33436,YIIYYXZI,0
33437,YIIYYXZX,0
33438,YIIYYXZY,0
33439,YIIYYXZZ,0
33440,YIIYYYII,0
33441,YIIYYYIX,0
33442,YIIYYYIY,0
33443,YIIYYYIZ,0
33444,YIIYYYXI,0
33445,YIIYYYXX,0
33446,YIIYYYXY,0
33447,YIIYYYXZ,0
33448,YIIYYYYI,0
33449,YIIYYYYX,0
33450,YIIYYYYY,0
33451,YIIYYYYZ,0
33452,YIIYYYZI,0
33453,YIIYYYZX,0
33454,YIIYYYZY,0
33455,YIIYYYZZ,0
33456,YIIYYZII,0
33457,YIIYYZIX,0
33458,YIIYYZIY,0
33459,YIIYYZIZ,0
33460,YIIYYZXI,0
33461,YIIYYZXX,0
33462,YIIYYZXY,0
33463,YIIYYZXZ,0
33464,YIIYYZYI,0
33465,YIIYYZYX,0
33466,YIIYYZYY,0
33467,YIIYYZYZ,0
33468,YIIYYZZI,0
33469,YIIYYZZX,0
33470,YIIYYZZY,0
33471,YIIYYZZZ,0
33472,YIIYZIII,0
33473,YIIYZIIX,0
33474,YIIYZIIY,0
33475,YIIYZIIZ,0
33476,YIIYZIXI,0
33477,YIIYZIXX,0
33478,YIIYZIXY,0
33479,YIIYZIXZ,0
33480,YIIYZIYI,0
33481,YIIYZIYX,0
33482,YIIYZIYY,0
33483,YIIYZIYZ,0
33484,YIIYZIZI,0
33485,YIIYZIZX,0
33486,YIIYZIZY,0
33487,YIIYZIZZ,0
33488,YIIYZXII,0
33489,YIIYZXIX,0
33490,YIIYZXIY,0
33491,YIIYZXIZ,0
33492,YIIYZXXI,0
33493,YIIYZXXX,0
33494,YIIYZXXY,0
33495,YIIYZXXZ,0
33496,YIIYZXYI,0
33497,YIIYZXYX,0
33498,YIIYZXYY,0
33499,YIIYZXYZ,0
33500,YIIYZXZI,0
33501,YIIYZXZX,0
33502,YIIYZXZY,0
33503,YIIYZXZZ,0
33504,YIIYZYII,0
33505,YIIYZYIX,0
33506,YIIYZYIY,0
33507,YIIYZYIZ,0
33508,YIIYZYXI,0
33509,YIIYZYXX,0
33510,YIIYZYXY,0
33511,YIIYZYXZ,0
33512,YIIYZYYI,0
33513,YIIYZYYX,0
33514,YIIYZYYY,0
33515,YIIYZYYZ,0
33516,YIIYZYZI,0
33517,YIIYZYZX,0
33518,YIIYZYZY,0
33519,YIIYZYZZ,0
33520,YIIYZZII,0
33521,YIIYZZIX,0
33522,YIIYZZIY,0
33523,YIIYZZIZ,0
33524,YIIYZZXI,0
33525,YIIYZZXX,0
33526,YIIYZZXY,0
33527,YIIYZZXZ,0
33528,YIIYZZYI,0
33529,YIIYZZYX,0
33530,YIIYZZYY,0
33531,YIIYZZYZ,0
33532,YIIYZZZI,0
33533,YIIYZZZX,0
33534,YIIYZZZY,0
33535,YIIYZZZZ,0
33536,YIIZIIII,0
33537,YIIZIIIX,0
33538,YIIZIIIY,0
33539,YIIZIIIZ,0
33540,YIIZIIXI,0
33541,YIIZIIXX,0
33542,YIIZIIXY,0
33543,YIIZIIXZ,0
33544,YIIZIIYI,0
33545,YIIZIIYX,0
33546,YIIZIIYY,0
33547,YIIZIIYZ,0
33548,YIIZIIZI,0
33549,YIIZIIZX,0
33550,YIIZIIZY,0
33551,YIIZIIZZ,0
33552,YIIZIXII,0
33553,YIIZIXIX,0
33554,YIIZIXIY,0
33555,YIIZIXIZ,0
33556,YIIZIXXI,0
33557,YIIZIXXX,0
33558,YIIZIXXY,0
33559,YIIZIXXZ,0
33560,YIIZIXYI,0
33561,YIIZIXYX,0
33562,YIIZIXYY,0
33563,YIIZIXYZ,0
33564,YIIZIXZI,0
33565,YIIZIXZX,0
33566,YIIZIXZY,0
33567,YIIZIXZZ,0
33568,YIIZIYII,0
33569,YIIZIYIX,0
33570,YIIZIYIY,0
33571,YIIZIYIZ,0
33572,YIIZIYXI,0
33573,YIIZIYXX,0
33574,YIIZIYXY,0
33575,YIIZIYXZ,0
33576,YIIZIYYI,0
33577,YIIZIYYX,0
33578,YIIZIYYY,0
33579,YIIZIYYZ,0
33580,YIIZIYZI,0
33581,YIIZIYZX,0
33582,YIIZIYZY,0
33583,YIIZIYZZ,0
33584,YIIZIZII,0
33585,YIIZIZIX,0
33586,YIIZIZIY,0
33587,YIIZIZIZ,0
33588,YIIZIZXI,0
33589,YIIZIZXX,0
33590,YIIZIZXY,0
33591,YIIZIZXZ,0
33592,YIIZIZYI,0
33593,YIIZIZYX,0
33594,YIIZIZYY,0
33595,YIIZIZYZ,0
33596,YIIZIZZI,0
33597,YIIZIZZX,0
33598,YIIZIZZY,0
33599,YIIZIZZZ,0
33600,YIIZXIII,0
33601,YIIZXIIX,0
33602,YIIZXIIY,0
33603,YIIZXIIZ,0
33604,YIIZXIXI,0
33605,YIIZXIXX,0
33606,YIIZXIXY,0
33607,YIIZXIXZ,0
33608,YIIZXIYI,0
33609,YIIZXIYX,0
33610,YIIZXIYY,0
33611,YIIZXIYZ,0
33612,YIIZXIZI,0
33613,YIIZXIZX,0
33614,YIIZXIZY,0
33615,YIIZXIZZ,0
33616,YIIZXXII,0
33617,YIIZXXIX,0
33618,YIIZXXIY,0
33619,YIIZXXIZ,0
33620,YIIZXXXI,0
33621,YIIZXXXX,0
33622,YIIZXXXY,0
33623,YIIZXXXZ,0
33624,YIIZXXYI,0
33625,YIIZXXYX,0
33626,YIIZXXYY,0
33627,YIIZXXYZ,0
33628,YIIZXXZI,0
33629,YIIZXXZX,0
33630,YIIZXXZY,0
33631,YIIZXXZZ,0
33632,YIIZXYII,0
33633,YIIZXYIX,0
33634,YIIZXYIY,0
33635,YIIZXYIZ,0
33636,YIIZXYXI,0
33637,YIIZXYXX,0
33638,YIIZXYXY,0
33639,YIIZXYXZ,0
33640,YIIZXYYI,0
33641,YIIZXYYX,0
33642,YIIZXYYY,0
33643,YIIZXYYZ,0
33644,YIIZXYZI,0
33645,YIIZXYZX,0
33646,YIIZXYZY,0
33647,YIIZXYZZ,0
33648,YIIZXZII,0
33649,YIIZXZIX,0
33650,YIIZXZIY,0
33651,YIIZXZIZ,0
33652,YIIZXZXI,0
33653,YIIZXZXX,0
33654,YIIZXZXY,0
33655,YIIZXZXZ,0
33656,YIIZXZYI,0
33657,YIIZXZYX,0
33658,YIIZXZYY,0
33659,YIIZXZYZ,0
33660,YIIZXZZI,0
33661,YIIZXZZX,0
33662,YIIZXZZY,0
33663,YIIZXZZZ,0
33664,YIIZYIII,0
33665,YIIZYIIX,0
33666,YIIZYIIY,0
33667,YIIZYIIZ,0
33668,YIIZYIXI,0
33669,YIIZYIXX,0
33670,YIIZYIXY,0
33671,YIIZYIXZ,0
33672,YIIZYIYI,0
33673,YIIZYIYX,0
33674,YIIZYIYY,0
33675,YIIZYIYZ,0
33676,YIIZYIZI,0
33677,YIIZYIZX,0
33678,YIIZYIZY,0
33679,YIIZYIZZ,0
33680,YIIZYXII,0
33681,YIIZYXIX,0
33682,YIIZYXIY,0
33683,YIIZYXIZ,0
33684,YIIZYXXI,0
33685,YIIZYXXX,0
